Tanggal,Tahun,Bulan,IdBahan,Jumlah_SPK,Total_Jumlah_Item,Total_Permintaan,Total_Aktual
4/1/2022,2022,4,B321,10,349,4642,5444
4/1/2022,2022,4,B322,9,339,10145,11514
4/1/2022,2022,4,B323,1,94,94,88
4/1/2022,2022,4,B324,1,96,372,393
4/1/2022,2022,4,B325,1,165,241,255
4/1/2022,2022,4,B326,1,1,2,3
4/1/2022,2022,4,B333,1,7,38,41
4/1/2022,2022,4,B348,1,7,28,31
4/1/2022,2022,4,B354,1,1,0.41,0.35
4/1/2022,2022,4,B356,1,1,1,1
4/1/2022,2022,4,B359,1,24,152,176
4/1/2022,2022,4,B372,8,280,760.05,892.03
4/1/2022,2022,4,B375,3,22,50.53,56.96
4/1/2022,2022,4,B376,1,315,788.8,851.35
4/1/2022,2022,4,B377,16,1223,266.84,294.07
4/1/2022,2022,4,B380,1,210,124.18,112.6
4/1/2022,2022,4,B381,14,1144,545.23,618.52
4/1/2022,2022,4,B382,2,4,1.54,1.74
4/1/2022,2022,4,B387,1,96,94,106
4/1/2022,2022,4,B434,1,70,59,67
4/1/2022,2022,4,B492,1,7,0.28,0.33
4/1/2022,2022,4,B494,1,94,100,106
4/1/2022,2022,4,B497,1,7,0.68,0.6
4/1/2022,2022,4,B507,1,1,0.38,0.35
4/1/2022,2022,4,B508,2,34,11.92,12.64
4/1/2022,2022,4,B510,1,1,1,2
5/1/2022,2022,5,B009,1,1,92,103
5/1/2022,2022,5,B010,8,363,21.27,20.03
5/1/2022,2022,5,B011,1,2,0.37,0.39
5/1/2022,2022,5,B012,5,498,111.7,117.73
5/1/2022,2022,5,B013,4,466,66.75,70.29
5/1/2022,2022,5,B014,1,2,0.31,0.26
5/1/2022,2022,5,B015,1,33,6.6,6.97
5/1/2022,2022,5,B016,6,500,48.44,54.14
5/1/2022,2022,5,B017,1,72,9.09,8.26
5/1/2022,2022,5,B018,2,75,115.79,121.72
5/1/2022,2022,5,B020,2,5,5,6
5/1/2022,2022,5,B022,2,9,98,105
5/1/2022,2022,5,B023,14,853,1366.87,1138.6
5/1/2022,2022,5,B032,1,103,21.12,18.36
5/1/2022,2022,5,B036,1,1,0.15,0.17
5/1/2022,2022,5,B040,2,98,43.62,49.42
5/1/2022,2022,5,B043,2,50,7.01,6.04
5/1/2022,2022,5,B044,1,24,3.35,3.64
5/1/2022,2022,5,B049,2,198,55.7,64.37
5/1/2022,2022,5,B052,8,380,28.55,30.11
5/1/2022,2022,5,B053,2,6,2.7,2.86
5/1/2022,2022,5,B055,1,5,0.83,0.97
5/1/2022,2022,5,B057,5,33,4.18,4.89
5/1/2022,2022,5,B062,3,52,6.99,5.78
5/1/2022,2022,5,B063,1,8,1.58,1.69
5/1/2022,2022,5,B065,2,129,24.55,22.92
5/1/2022,2022,5,B066,1,19,1,0.95
5/1/2022,2022,5,B069,8,362,358,378
5/1/2022,2022,5,B070,2,2,4,5
5/1/2022,2022,5,B071,14,772,175.68,199.4
5/1/2022,2022,5,B072,1,1,2,3
5/1/2022,2022,5,B075,1,1,8.4,9.58
5/1/2022,2022,5,B076,2,10,42,45
5/1/2022,2022,5,B077,8,363,466,503
5/1/2022,2022,5,B078,1,1,1.1,1.24
5/1/2022,2022,5,B079,6,167,18808,21966
5/1/2022,2022,5,B081,6,225,417.43,440.55
5/1/2022,2022,5,B082,4,39,909.26,795.78
5/1/2022,2022,5,B086,1,2,39.88,45.02
5/1/2022,2022,5,B088,3,28,868.51,717.02
5/1/2022,2022,5,B089,1,114,2883.94,3204.1
5/1/2022,2022,5,B094,1,1,29.36,32.65
5/1/2022,2022,5,B096,3,29,566.47,519.13
5/1/2022,2022,5,B101,1,42,186.68,204.6
5/1/2022,2022,5,B102,6,343,2730.4,3031.95
5/1/2022,2022,5,B106,3,21,170.69,153.97
5/1/2022,2022,5,B108,8,358,688,805
5/1/2022,2022,5,B114,2,3,7,6
5/1/2022,2022,5,B115,2,9,15,14
5/1/2022,2022,5,B116,5,137,346,379
5/1/2022,2022,5,B117,2,129,24,27.32
5/1/2022,2022,5,B118,9,364,4932,5589
5/1/2022,2022,5,B119,7,109,111,130
5/1/2022,2022,5,B120,1,2,32,35
5/1/2022,2022,5,B121,1,5,6,7
5/1/2022,2022,5,B123,8,358,362,398
5/1/2022,2022,5,B127,3,3,4,5
5/1/2022,2022,5,B130,1,42,33,31
5/1/2022,2022,5,B132,8,377,820.51,767.23
5/1/2022,2022,5,B136,1,1,4.73,5.29
5/1/2022,2022,5,B138,3,20,13.86,15.42
5/1/2022,2022,5,B143,2,4,8.35,9.51
5/1/2022,2022,5,B144,1,45,34.49,39.6
5/1/2022,2022,5,B145,2,11,12.48,14.61
5/1/2022,2022,5,B146,1,1,1.85,2.08
5/1/2022,2022,5,B147,1,197,685.64,808.39
5/1/2022,2022,5,B150,1,1,1.04,0.91
5/1/2022,2022,5,B151,1,1,4.29,3.93
5/1/2022,2022,5,B152,1,10,4.8,5.11
5/1/2022,2022,5,B153,1,1,1.97,1.65
5/1/2022,2022,5,B154,1,12,9.12,10.54
5/1/2022,2022,5,B156,1,1,1.04,1.14
5/1/2022,2022,5,B158,4,35,87.53,92.32
5/1/2022,2022,5,B161,6,53,127.63,145.31
5/1/2022,2022,5,B164,1,2,12.17,14.14
5/1/2022,2022,5,B165,2,7,8.1,7.49
5/1/2022,2022,5,B169,1,52,56,60
5/1/2022,2022,5,B171,3,83,164,174
5/1/2022,2022,5,B175,8,134,134.05,153.72
5/1/2022,2022,5,B176,2,2,2,1
5/1/2022,2022,5,B189,1,1,2,1
5/1/2022,2022,5,B192,14,864,129.25,137.02
5/1/2022,2022,5,B197,2,10,10,9
5/1/2022,2022,5,B205,14,866,5001,5390.6
5/1/2022,2022,5,B214,1,92,100,93
5/1/2022,2022,5,B215,3,19,19,22
5/1/2022,2022,5,B227,1,1,6,5
5/1/2022,2022,5,B228,1,43,87,82
5/1/2022,2022,5,B229,2,125,745.78,846.32
5/1/2022,2022,5,B237,14,592,116.39,103.99
5/1/2022,2022,5,B238,1,19,1.95,2.26
5/1/2022,2022,5,B239,13,838,697.97,817.47
5/1/2022,2022,5,B241,14,599,751.54,834.93
5/1/2022,2022,5,B242,6,236,81.57,95.68
5/1/2022,2022,5,B255,8,114,50.92,45.41
5/1/2022,2022,5,B259,6,167,9813,11455
5/1/2022,2022,5,B260,8,358,352,413
5/1/2022,2022,5,B261,3,4,4,5
5/1/2022,2022,5,B262,4,95,194.95,207.95
5/1/2022,2022,5,B263,8,339,158.78,131.35
5/1/2022,2022,5,B264,7,334,158.54,139.42
5/1/2022,2022,5,B265,13,239,210.31,228.76
5/1/2022,2022,5,B266,5,16,225,249
5/1/2022,2022,5,B267,6,502,241,222
5/1/2022,2022,5,B300,1,18,182,157
5/1/2022,2022,5,B301,1,52,211,191
5/1/2022,2022,5,B303,2,2,5,4
5/1/2022,2022,5,B304,1,24,24,28
5/1/2022,2022,5,B305,3,12,17,19
5/1/2022,2022,5,B311,3,4,4,5
5/1/2022,2022,5,B312,3,20,94,107
5/1/2022,2022,5,B314,1,52,106,112
5/1/2022,2022,5,B315,1,19,0.92,0.97
5/1/2022,2022,5,B319,14,784,261.66,295.56
5/1/2022,2022,5,B320,9,364,175,155.19
5/1/2022,2022,5,B321,9,364,4910,5524
5/1/2022,2022,5,B322,9,359,11792,13302
5/1/2022,2022,5,B324,1,72,291,251
5/1/2022,2022,5,B325,1,52,108,117
5/1/2022,2022,5,B326,1,1,2,3
5/1/2022,2022,5,B330,1,4,17,18
5/1/2022,2022,5,B331,1,6,25,29
5/1/2022,2022,5,B333,1,10,53,46
5/1/2022,2022,5,B339,1,9,33,28
5/1/2022,2022,5,B343,1,9,37,41
5/1/2022,2022,5,B352,1,1,1.98,1.65
5/1/2022,2022,5,B354,1,1,0.41,0.46
5/1/2022,2022,5,B356,1,2,1,2
5/1/2022,2022,5,B359,1,72,464,412
5/1/2022,2022,5,B372,7,326,910.68,1028.71
5/1/2022,2022,5,B375,3,24,59.99,69.23
5/1/2022,2022,5,B376,1,142,355.89,405.16
5/1/2022,2022,5,B377,14,866,164.85,185.15
5/1/2022,2022,5,B380,1,127,71.75,81.26
5/1/2022,2022,5,B381,13,770,363.99,410.55
5/1/2022,2022,5,B382,1,2,0.7,0.81
5/1/2022,2022,5,B387,1,82,79,86
5/1/2022,2022,5,B490,1,1,1.99,1.86
5/1/2022,2022,5,B492,1,19,0.77,0.88
5/1/2022,2022,5,B497,1,19,1.88,1.71
5/1/2022,2022,5,B507,1,1,0.4,0.43
6/1/2022,2022,6,B002,1,128,120,126
6/1/2022,2022,6,B010,8,357,22.22,23.63
6/1/2022,2022,6,B011,2,7,1.2,1.28
6/1/2022,2022,6,B012,6,696,153.81,164.64
6/1/2022,2022,6,B013,4,653,80.22,66.82
6/1/2022,2022,6,B014,2,7,1.08,1.2
6/1/2022,2022,6,B015,2,43,11.46,9.41
6/1/2022,2022,6,B016,8,703,59.53,54.37
6/1/2022,2022,6,B017,1,83,10.78,11.41
6/1/2022,2022,6,B018,3,87,142.62,131.56
6/1/2022,2022,6,B019,3,8,8,9
6/1/2022,2022,6,B020,3,17,18,20
6/1/2022,2022,6,B023,15,942,1718.62,1869.89
6/1/2022,2022,6,B024,1,1,1,1
6/1/2022,2022,6,B025,1,1,1,2
6/1/2022,2022,6,B029,1,128,128,142
6/1/2022,2022,6,B032,1,84,11.81,13.3
6/1/2022,2022,6,B040,2,218,65.81,62.2
6/1/2022,2022,6,B043,2,117,17.4,18.44
6/1/2022,2022,6,B052,9,375,34.77,28.73
6/1/2022,2022,6,B053,1,6,2.45,2.62
6/1/2022,2022,6,B055,1,6,0.94,0.88
6/1/2022,2022,6,B057,7,48,7.34,6.47
6/1/2022,2022,6,B062,4,160,32.91,38.33
6/1/2022,2022,6,B065,2,219,39.35,44.89
6/1/2022,2022,6,B066,1,22,1.1,1.16
6/1/2022,2022,6,B067,1,1,0.14,0.15
6/1/2022,2022,6,B068,2,452,99.37,112.44
6/1/2022,2022,6,B069,8,356,357,417
6/1/2022,2022,6,B071,16,1060,288.84,304.84
6/1/2022,2022,6,B072,1,1,2,1
6/1/2022,2022,6,B075,1,1,9.45,8.55
6/1/2022,2022,6,B076,3,17,67,76
6/1/2022,2022,6,B077,8,357,522,487
6/1/2022,2022,6,B078,3,4,2.34,1.93
6/1/2022,2022,6,B079,7,402,37746,41936
6/1/2022,2022,6,B081,7,180,308.01,341.18
6/1/2022,2022,6,B082,6,150,1341.51,1490.46
6/1/2022,2022,6,B086,1,1,26.35,24.15
6/1/2022,2022,6,B088,3,32,998.77,1135.01
6/1/2022,2022,6,B089,1,330,7595.17,8432.62
6/1/2022,2022,6,B093,1,1,27.62,23.97
6/1/2022,2022,6,B096,4,26,491.41,443.28
6/1/2022,2022,6,B097,1,32,146.08,133.95
6/1/2022,2022,6,B098,1,10,85.1,99.52
6/1/2022,2022,6,B102,6,333,2866.25,3011.58
6/1/2022,2022,6,B103,1,31,140.89,165.05
6/1/2022,2022,6,B104,1,1,9.09,10.41
6/1/2022,2022,6,B106,4,17,142.17,155.71
6/1/2022,2022,6,B108,8,352,759,860
6/1/2022,2022,6,B110,6,242,742,801
6/1/2022,2022,6,B114,3,6,10,11
6/1/2022,2022,6,B115,3,14,24,22
6/1/2022,2022,6,B117,2,219,40.12,44.41
6/1/2022,2022,6,B118,9,358,4929,4230
6/1/2022,2022,6,B119,7,157,153,129
6/1/2022,2022,6,B120,2,105,223,207
6/1/2022,2022,6,B123,8,352,354,330
6/1/2022,2022,6,B125,2,9,9,10
6/1/2022,2022,6,B127,3,4,8,7
6/1/2022,2022,6,B131,1,63,61,67
6/1/2022,2022,6,B132,9,371,841.29,932.15
6/1/2022,2022,6,B134,1,1,0.94,1.08
6/1/2022,2022,6,B135,1,450,1535.05,1796.6
6/1/2022,2022,6,B138,3,23,16.32,18.47
6/1/2022,2022,6,B143,1,4,8.72,7.33
6/1/2022,2022,6,B144,1,63,45.21,52.23
6/1/2022,2022,6,B146,1,2,2.34,2.56
6/1/2022,2022,6,B149,1,1,1.76,1.99
6/1/2022,2022,6,B151,1,1,3.85,4.38
6/1/2022,2022,6,B152,1,20,12.32,13.27
6/1/2022,2022,6,B153,1,1,2.16,2.53
6/1/2022,2022,6,B154,1,13,11.61,13.49
6/1/2022,2022,6,B156,1,1,0.96,0.88
6/1/2022,2022,6,B158,4,42,104.09,113.21
6/1/2022,2022,6,B161,8,59,129.58,137.56
6/1/2022,2022,6,B164,1,1,7.81,8.37
6/1/2022,2022,6,B165,2,9,9.98,11.44
6/1/2022,2022,6,B166,1,83,553,496
6/1/2022,2022,6,B168,1,4,4,5
6/1/2022,2022,6,B169,1,137,140,157
6/1/2022,2022,6,B170,1,1,3.04,3.47
6/1/2022,2022,6,B171,3,141,245,223
6/1/2022,2022,6,B175,7,187,182.96,168.31
6/1/2022,2022,6,B185,1,1,1,2
6/1/2022,2022,6,B189,2,104,111,126
6/1/2022,2022,6,B192,16,1188,236.06,252.61
6/1/2022,2022,6,B193,1,1,29,25
6/1/2022,2022,6,B205,16,1190,7833.61,9196.6
6/1/2022,2022,6,B207,1,128,136,119
6/1/2022,2022,6,B209,1,1,1,2
6/1/2022,2022,6,B215,3,45,46,49
6/1/2022,2022,6,B225,1,1,1,2
6/1/2022,2022,6,B226,1,81,121,134
6/1/2022,2022,6,B227,1,1,6,5
6/1/2022,2022,6,B229,2,221,1107.65,1297.29
6/1/2022,2022,6,B237,15,928,179.78,148.48
6/1/2022,2022,6,B238,1,22,2.09,2.43
6/1/2022,2022,6,B239,15,1013,1024.53,1200.9
6/1/2022,2022,6,B241,16,849,1096.76,1006.97
6/1/2022,2022,6,B242,7,402,167.97,182.01
6/1/2022,2022,6,B254,1,1,1,1
6/1/2022,2022,6,B255,9,146,92.29,100.39
6/1/2022,2022,6,B259,7,402,20126,21601
6/1/2022,2022,6,B260,8,352,356,326
6/1/2022,2022,6,B261,3,4,4,3
6/1/2022,2022,6,B262,3,229,293.57,333.47
6/1/2022,2022,6,B263,8,304,155.79,174.35
6/1/2022,2022,6,B264,7,299,149.35,161.97
6/1/2022,2022,6,B265,15,526,418.7,378.51
6/1/2022,2022,6,B266,5,54,780,848
6/1/2022,2022,6,B267,4,383,190,214
6/1/2022,2022,6,B269,8,457,327,376
6/1/2022,2022,6,B284,1,4,4,5
6/1/2022,2022,6,B301,1,137,448,525
6/1/2022,2022,6,B303,2,2,5,4
6/1/2022,2022,6,B304,1,15,15,16
6/1/2022,2022,6,B305,2,4,9,10
6/1/2022,2022,6,B309,3,4,4,5
6/1/2022,2022,6,B310,1,21,207,184
6/1/2022,2022,6,B312,3,23,106,120
6/1/2022,2022,6,B314,2,138,236,204
6/1/2022,2022,6,B315,1,22,1.1,1.19
6/1/2022,2022,6,B319,16,1062,347.01,389.31
6/1/2022,2022,6,B320,9,358,169.94,181.42
6/1/2022,2022,6,B321,9,358,4919,4146
6/1/2022,2022,6,B322,9,353,12470,14346
6/1/2022,2022,6,B323,1,128,132,114
6/1/2022,2022,6,B325,1,137,230,247
6/1/2022,2022,6,B327,1,1,10,9
6/1/2022,2022,6,B333,1,7,33,36
6/1/2022,2022,6,B336,1,15,56,52
6/1/2022,2022,6,B339,1,15,58,67
6/1/2022,2022,6,B347,1,7,27,30
6/1/2022,2022,6,B352,2,104,106.53,125.03
6/1/2022,2022,6,B354,1,1,0.39,0.35
6/1/2022,2022,6,B372,7,288,902.48,1044.48
6/1/2022,2022,6,B375,2,19,65.3,74.57
6/1/2022,2022,6,B376,1,393,934.49,1010.4
6/1/2022,2022,6,B377,16,1190,291.99,316.23
6/1/2022,2022,6,B380,1,218,156.73,148.51
6/1/2022,2022,6,B381,14,1181,624.05,665.15
6/1/2022,2022,6,B382,2,7,2.58,2.73
6/1/2022,2022,6,B490,1,1,2.01,2.3
6/1/2022,2022,6,B492,1,22,0.86,0.95
6/1/2022,2022,6,B494,1,128,127,135
6/1/2022,2022,6,B497,1,22,2.21,2.39
6/1/2022,2022,6,B507,1,1,0.4,0.44
6/1/2022,2022,6,B508,1,8,7.31,6.45
7/1/2022,2022,7,B002,1,277,298,319
7/1/2022,2022,7,B009,1,1,93,108
7/1/2022,2022,7,B010,8,397,23.34,25.94
7/1/2022,2022,7,B011,2,14,2.45,2.17
7/1/2022,2022,7,B012,6,914,201.97,175.53
7/1/2022,2022,7,B013,4,871,118.21,128.61
7/1/2022,2022,7,B014,2,14,2.56,2.2
7/1/2022,2022,7,B015,2,42,14.54,16.62
7/1/2022,2022,7,B016,8,926,84.44,93.61
7/1/2022,2022,7,B017,1,107,14.18,13.25
7/1/2022,2022,7,B018,2,112,165.37,185.46
7/1/2022,2022,7,B019,3,19,19,21
7/1/2022,2022,7,B020,3,19,18,16
7/1/2022,2022,7,B022,5,41,466,525
7/1/2022,2022,7,B023,16,1155,1624.18,1400.43
7/1/2022,2022,7,B029,1,277,289,334
7/1/2022,2022,7,B032,1,138,30.58,32.25
7/1/2022,2022,7,B033,2,280,54.39,57.64
7/1/2022,2022,7,B038,1,2,0.27,0.29
7/1/2022,2022,7,B040,2,207,78.41,85.37
7/1/2022,2022,7,B041,2,14,6.08,6.77
7/1/2022,2022,7,B043,2,46,9.14,9.78
7/1/2022,2022,7,B052,9,425,40.98,47.73
7/1/2022,2022,7,B053,2,7,2.99,2.74
7/1/2022,2022,7,B055,1,6,0.85,0.97
7/1/2022,2022,7,B057,7,48,8.85,9.56
7/1/2022,2022,7,B062,4,207,48.95,42.84
7/1/2022,2022,7,B063,1,15,3.2,3.61
7/1/2022,2022,7,B065,2,238,47.6,43.07
7/1/2022,2022,7,B066,1,25,1.26,1.42
7/1/2022,2022,7,B069,9,398,399,443
7/1/2022,2022,7,B071,16,1139,292.58,324.08
7/1/2022,2022,7,B072,1,1,2,3
7/1/2022,2022,7,B075,1,1,8.98,8.42
7/1/2022,2022,7,B076,3,12,49,45
7/1/2022,2022,7,B077,9,399,521,574
7/1/2022,2022,7,B078,3,4,3.08,3.5
7/1/2022,2022,7,B079,7,246,21647,24034
7/1/2022,2022,7,B080,1,86,86,95
7/1/2022,2022,7,B081,7,535,907.07,994.15
7/1/2022,2022,7,B082,6,204,1577.4,1751.61
7/1/2022,2022,7,B086,1,1,26.01,23.46
7/1/2022,2022,7,B088,2,27,926.38,1083.35
7/1/2022,2022,7,B089,1,179,3563.17,4173.31
7/1/2022,2022,7,B092,2,8,53.02,55.71
7/1/2022,2022,7,B093,1,2,53.62,62.82
7/1/2022,2022,7,B096,4,50,940.42,1029.97
7/1/2022,2022,7,B102,7,383,3045.32,2546.37
7/1/2022,2022,7,B103,1,43,166.96,183.78
7/1/2022,2022,7,B106,4,11,76.41,86.33
7/1/2022,2022,7,B108,8,392,755,648
7/1/2022,2022,7,B114,3,7,15,17
7/1/2022,2022,7,B115,2,18,36,38
7/1/2022,2022,7,B116,6,145,376,420
7/1/2022,2022,7,B117,2,238,45.75,39.36
7/1/2022,2022,7,B118,10,400,5404,6011
7/1/2022,2022,7,B119,5,115,116,136
7/1/2022,2022,7,B120,3,160,327,353
7/1/2022,2022,7,B123,8,392,391,445
7/1/2022,2022,7,B127,4,6,12,14
7/1/2022,2022,7,B130,1,43,31,27
7/1/2022,2022,7,B132,9,417,965.67,1027.4
7/1/2022,2022,7,B138,3,21,14.71,15.51
7/1/2022,2022,7,B143,2,5,10.44,12.23
7/1/2022,2022,7,B145,2,12,13.49,12.48
7/1/2022,2022,7,B146,1,1,2.07,1.89
7/1/2022,2022,7,B147,1,279,753.12,798.67
7/1/2022,2022,7,B149,1,1,1.47,1.58
7/1/2022,2022,7,B150,1,1,1.06,1.14
7/1/2022,2022,7,B151,1,1,3.95,4.19
7/1/2022,2022,7,B152,1,14,9.48,8.7
7/1/2022,2022,7,B153,1,1,2.16,2.34
7/1/2022,2022,7,B156,1,1,1.07,0.96
7/1/2022,2022,7,B158,4,27,89.16,95.65
7/1/2022,2022,7,B161,8,74,181.19,197.62
7/1/2022,2022,7,B164,1,1,7.58,8.14
7/1/2022,2022,7,B165,2,10,11.07,10.18
7/1/2022,2022,7,B166,1,107,681,783
7/1/2022,2022,7,B168,1,11,12,11
7/1/2022,2022,7,B169,1,60,58,48
7/1/2022,2022,7,B170,1,2,5.91,6.32
7/1/2022,2022,7,B171,3,169,294,323
7/1/2022,2022,7,B175,8,166,160.25,181.59
7/1/2022,2022,7,B186,1,1,1,2
7/1/2022,2022,7,B188,1,5,5,6
7/1/2022,2022,7,B189,2,154,160,172
7/1/2022,2022,7,B192,16,1603,298.96,330.62
7/1/2022,2022,7,B196,1,7,28,23
7/1/2022,2022,7,B205,16,1605,9158.65,9759.98
7/1/2022,2022,7,B207,1,277,281,265
7/1/2022,2022,7,B209,1,2,2,3
7/1/2022,2022,7,B211,1,1,2,1
7/1/2022,2022,7,B215,3,35,35,41
7/1/2022,2022,7,B225,1,1,1,1
7/1/2022,2022,7,B227,1,1,6,5
7/1/2022,2022,7,B229,2,168,985.82,1155.53
7/1/2022,2022,7,B230,1,1,1,2
7/1/2022,2022,7,B238,1,25,2.43,2.22
7/1/2022,2022,7,B239,15,1289,940.65,1098.03
7/1/2022,2022,7,B240,16,863,144.07,169
7/1/2022,2022,7,B241,16,745,853,944.22
7/1/2022,2022,7,B242,7,375,134.78,143.77
7/1/2022,2022,7,B255,8,158,125.72,113.65
7/1/2022,2022,7,B259,7,246,11455,13182
7/1/2022,2022,7,B260,8,392,392,427
7/1/2022,2022,7,B261,4,6,6,7
7/1/2022,2022,7,B262,4,274,269.09,295.7
7/1/2022,2022,7,B263,9,359,166.86,186.23
7/1/2022,2022,7,B264,7,352,166.63,184
7/1/2022,2022,7,B265,14,375,279.79,299.07
7/1/2022,2022,7,B269,8,1212,925,1010
7/1/2022,2022,7,B300,1,19,197,175
7/1/2022,2022,7,B301,1,60,148,167
7/1/2022,2022,7,B303,2,2,5,6
7/1/2022,2022,7,B304,1,25,26,22
7/1/2022,2022,7,B305,3,19,24,26
7/1/2022,2022,7,B311,4,6,6,5
7/1/2022,2022,7,B312,3,21,90,104
7/1/2022,2022,7,B314,2,62,73,69
7/1/2022,2022,7,B315,1,25,1.26,1.35
7/1/2022,2022,7,B319,16,1524,572.39,490.94
7/1/2022,2022,7,B320,10,400,192.35,169.17
7/1/2022,2022,7,B321,10,400,5412,5898
7/1/2022,2022,7,B322,9,393,12900,10678
7/1/2022,2022,7,B323,1,277,274,300
7/1/2022,2022,7,B324,1,112,453,389
7/1/2022,2022,7,B325,1,60,71,78
7/1/2022,2022,7,B332,1,9,33,28
7/1/2022,2022,7,B333,1,16,74,81
7/1/2022,2022,7,B339,1,9,36,32
7/1/2022,2022,7,B341,1,16,71,77
7/1/2022,2022,7,B352,3,159,166.48,188.06
7/1/2022,2022,7,B354,1,1,0.37,0.43
7/1/2022,2022,7,B356,1,1,1,2
7/1/2022,2022,7,B357,1,11,11,12
7/1/2022,2022,7,B372,8,354,992.76,1051.44
7/1/2022,2022,7,B375,3,27,58.58,55.16
7/1/2022,2022,7,B376,1,212,489.36,570.5
7/1/2022,2022,7,B377,16,1605,359.05,299.77
7/1/2022,2022,7,B380,1,235,142.53,153.91
7/1/2022,2022,7,B381,14,1402,686.44,616.41
7/1/2022,2022,7,B387,1,122,118,124
7/1/2022,2022,7,B392,1,101,94,109
7/1/2022,2022,7,B490,1,1,1.93,2.1
7/1/2022,2022,7,B492,1,25,0.97,1.06
7/1/2022,2022,7,B493,1,1,2.07,1.81
7/1/2022,2022,7,B494,1,277,272,232
7/1/2022,2022,7,B497,1,25,2.54,2.78
7/1/2022,2022,7,B507,1,1,0.42,0.46
7/1/2022,2022,7,B508,1,5,4.5,5.14
7/1/2022,2022,7,B509,1,22,15.25,17.33
8/1/2022,2022,8,B002,1,75,76,66
8/1/2022,2022,8,B010,6,384,23.15,20.07
8/1/2022,2022,8,B011,2,8,1.28,1.09
8/1/2022,2022,8,B012,6,640,166.87,187.87
8/1/2022,2022,8,B013,4,622,106.16,91.54
8/1/2022,2022,8,B014,2,8,1.37,1.49
8/1/2022,2022,8,B015,2,16,6.86,7.62
8/1/2022,2022,8,B016,8,645,72.69,77.24
8/1/2022,2022,8,B017,1,86,11.01,12.57
8/1/2022,2022,8,B018,3,91,155.71,168.33
8/1/2022,2022,8,B019,2,5,5,6
8/1/2022,2022,8,B020,2,5,5,4
8/1/2022,2022,8,B023,14,898,1555.84,1648.85
8/1/2022,2022,8,B025,1,1,1,2
8/1/2022,2022,8,B031,1,62,42.52,47.35
8/1/2022,2022,8,B032,1,128,25.87,21.38
8/1/2022,2022,8,B034,1,86,20.87,23.93
8/1/2022,2022,8,B040,2,105,35.82,40.71
8/1/2022,2022,8,B042,1,106,37.52,43.7
8/1/2022,2022,8,B043,2,46,7.67,7.03
8/1/2022,2022,8,B046,1,1,0.15,0.16
8/1/2022,2022,8,B049,2,201,51.88,60.59
8/1/2022,2022,8,B052,8,412,36.75,32.16
8/1/2022,2022,8,B053,2,6,2.7,3.05
8/1/2022,2022,8,B055,1,4,0.5,0.45
8/1/2022,2022,8,B057,6,41,7.63,7.12
8/1/2022,2022,8,B061,2,8,3.19,3.53
8/1/2022,2022,8,B062,4,164,38.6,42.89
8/1/2022,2022,8,B063,1,8,1.62,1.84
8/1/2022,2022,8,B065,2,253,52.5,49.25
8/1/2022,2022,8,B069,7,386,392,435
8/1/2022,2022,8,B071,14,1033,266.06,291.6
8/1/2022,2022,8,B072,1,1,2,3
8/1/2022,2022,8,B075,1,1,9.67,8.74
8/1/2022,2022,8,B076,2,6,26,23
8/1/2022,2022,8,B077,7,387,526,482
8/1/2022,2022,8,B078,2,2,0.31,0.36
8/1/2022,2022,8,B079,7,261,23924,28021
8/1/2022,2022,8,B081,7,279,359.06,416.33
8/1/2022,2022,8,B082,5,155,1289.44,1354.82
8/1/2022,2022,8,B083,1,1,18.6,21.79
8/1/2022,2022,8,B086,1,1,21.04,23.04
8/1/2022,2022,8,B088,2,26,857.87,972.23
8/1/2022,2022,8,B089,1,196,4276.74,5039.36
8/1/2022,2022,8,B094,1,1,29.47,33.85
8/1/2022,2022,8,B095,1,13,51.26,54.6
8/1/2022,2022,8,B096,4,37,795.28,898.58
8/1/2022,2022,8,B102,6,373,3060.53,2861.78
8/1/2022,2022,8,B103,1,23,92.33,98.67
8/1/2022,2022,8,B104,1,1,9.07,10.06
8/1/2022,2022,8,B106,3,16,135.15,151.11
8/1/2022,2022,8,B108,6,378,762,848
8/1/2022,2022,8,B114,3,5,9,10
8/1/2022,2022,8,B115,3,13,24,28
8/1/2022,2022,8,B116,6,136,380,427
8/1/2022,2022,8,B117,2,253,49.8,58.72
8/1/2022,2022,8,B118,8,388,5226,5915
8/1/2022,2022,8,B119,5,139,140,149
8/1/2022,2022,8,B120,1,120,244,213
8/1/2022,2022,8,B121,1,6,6,5
8/1/2022,2022,8,B123,6,378,376,316
8/1/2022,2022,8,B127,4,8,16,18
8/1/2022,2022,8,B131,1,36,39,44
8/1/2022,2022,8,B132,8,408,956.78,1030.64
8/1/2022,2022,8,B136,1,1,5.13,4.68
8/1/2022,2022,8,B138,2,19,13.44,14.62
8/1/2022,2022,8,B139,1,6,7.03,7.54
8/1/2022,2022,8,B143,2,4,7.89,8.53
8/1/2022,2022,8,B144,1,30,20.81,22.31
8/1/2022,2022,8,B145,2,11,13.05,14.96
8/1/2022,2022,8,B146,1,2,2.5,2.24
8/1/2022,2022,8,B147,1,285,861.63,948.15
8/1/2022,2022,8,B150,1,1,0.94,1.07
8/1/2022,2022,8,B151,1,1,4.17,4.55
8/1/2022,2022,8,B152,1,3,3.47,2.87
8/1/2022,2022,8,B153,1,1,2.12,2.01
8/1/2022,2022,8,B154,1,4,5.79,6.22
